id,Listening_Time_minutes
801739,38.469513
801740,64.75332
801741,65.431656
801742,77.700966
801743,35.82473
801744,53.23612
801745,11.556347
801746,41.671333
801747,26.089746
801748,77.78955
801749,79.67681
801750,39.050507
801751,47.615677
801752,70.60017
801753,64.67716
801754,36.785343
801755,18.74206
801756,44.207745
801757,52.376213
801758,78.81261
801759,48.47516
801760,14.792836
801761,31.511702
801762,25.016281
801763,57.85097
801764,74.376656
801765,27.208292
801766,67.476814
801767,5.643792
801768,66.37798
801769,91.03192
801770,75.48798
801771,75.9337
801772,44.21524
801773,42.834026
801774,20.130432
801775,34.00612
801776,64.29037
801777,46.668606
801778,76.50074
801779,95.7075
801780,67.657425
801781,9.077619
801782,81.10264
801783,64.18418
801784,34.645466
801785,43.985996
801786,48.64327
801787,20.398418
801788,53.01418
801789,77.664185
801790,49.88876
801791,19.913725
801792,39.185642
801793,27.574484
801794,43.074177
801795,19.282543
801796,43.1869
801797,43.703667
801798,35.62367
801799,14.963906
801800,9.138213
801801,7.184521
801802,85.703285
801803,43.711063
801804,50.32792
801805,55.16011
801806,43.953175
801807,49.182365
801808,44.83825
801809,77.129616
801810,45.770966
801811,3.0726082
801812,22.196007
801813,56.46338
801814,1.4839679
801815,72.29791
801816,39.57698
801817,43.577515
801818,74.352
801819,19.32972
801820,19.378738
801821,83.61864
801822,44.070526
801823,65.339386
801824,37.31605
801825,22.430296
801826,30.88021
801827,28.165218
801828,42.590237
801829,13.705851
801830,42.91964
801831,17.384571
801832,32.71147
801833,47.447704
801834,88.71182
801835,12.301696
801836,71.22259
801837,57.463444
801838,43.244213
801839,23.15443
801840,48.89845
801841,75.296974
801842,69.2399
801843,27.13993
801844,45.88247
801845,73.68325
801846,52.216858
801847,45.53096
801848,55.936535
801849,45.290894
801850,33.03146
801851,37.241776
801852,17.115305
801853,46.871395
801854,24.015469
801855,8.557055
801856,67.46395
801857,72.48807
801858,82.42577
801859,78.310425
801860,83.5494
801861,47.35886
801862,77.11443
801863,27.94381
801864,43.74817
801865,69.91158
801866,75.17812
801867,21.656694
801868,35.0627
801869,27.486082
801870,68.158485
801871,55.609547
801872,62.58758
801873,3.4467804
801874,40.353577
801875,54.349144
801876,19.761084
801877,64.03972
801878,47.261044
801879,40.78912
801880,79.16825
801881,40.766975
801882,18.7927
801883,77.82467
801884,29.277157
801885,42.228233
801886,86.42659
801887,2.095142
801888,75.451385
801889,76.08052
801890,83.621376
801891,47.361965
801892,8.239345
801893,82.24355
801894,34.04237
801895,83.397064
801896,70.503914
801897,75.54938
801898,58.83776
801899,42.128563
801900,74.56427
801901,89.08105
801902,34.0631
801903,39.252014
801904,44.230373
801905,29.707695
801906,71.79375
801907,42.443592
801908,56.53848
801909,32.206253
801910,42.095097
801911,37.59782
801912,82.78767
801913,46.00257
801914,65.12449
801915,66.60018
801916,28.09113
801917,41.43553
801918,84.347916
801919,74.43963
801920,79.361984
801921,36.589695
801922,52.779484
801923,92.21623
801924,20.52979
801925,87.822334
801926,64.637856
801927,40.170986
801928,88.075424
801929,79.682915
801930,39.127575
801931,71.67277
801932,55.64816
801933,9.677993
801934,65.56213
801935,18.872663
801936,78.39692
801937,44.55329
801938,28.367783
801939,44.12277
801940,51.55795
801941,93.05319
801942,80.47287
801943,11.946683
801944,54.16054
801945,73.19825
801946,39.0685
801947,16.919064
801948,45.760784
801949,37.53177
801950,76.36874
801951,36.68913
801952,70.10566
801953,42.69161
801954,54.23335
801955,65.12623
801956,51.17593
801957,45.480972
801958,45.371872
801959,14.3311615
801960,0.27925974
801961,45.802315
801962,4.9724927
801963,74.56451
801964,81.39889
801965,5.998885
801966,0.5789024
801967,75.61432
801968,86.56003
801969,73.85605
801970,74.18455
801971,43.24303
801972,80.52484
801973,57.644375
801974,37.1256
801975,20.467995
801976,81.99209
801977,65.02999
801978,13.128658
801979,27.462637
801980,42.4241
801981,31.269604
801982,7.650808
801983,74.745804
801984,49.55695
801985,73.86855
801986,50.66653
801987,27.785654
801988,9.977304
801989,9.450712
801990,2.4012702
801991,17.822634
801992,66.685104
801993,18.226593
801994,41.782333
801995,26.49056
801996,73.88983
801997,7.438254
801998,15.740618
801999,16.418447
802000,45.27338
802001,35.608284
802002,13.97051
802003,35.296455
802004,28.657776
802005,37.657536
802006,72.43449
802007,53.171665
802008,21.377844
802009,82.80426
802010,82.81141
802011,49.63519
802012,23.1197
802013,35.872437
802014,41.897026
802015,58.111416
802016,68.77307
802017,67.27516
802018,19.443274
802019,18.799696
802020,3.3020859
802021,48.29058
802022,72.58524
802023,41.098866
802024,41.71142
802025,58.39101
802026,18.819576
802027,43.95283
802028,58.164356
802029,12.565741
802030,46.61795
802031,32.630016
802032,10.846959
802033,74.534935
802034,43.624397
802035,87.18686
802036,21.167221
802037,1.1014082
802038,79.06287
802039,34.27862
802040,53.68862
802041,77.26165
802042,41.4278
802043,36.567722
802044,44.91773
802045,33.035736
802046,75.411964
802047,51.781208
802048,6.1597958
802049,7.036215
802050,49.199905
802051,26.855055
802052,95.966225
802053,54.879307
802054,54.944134
802055,70.507904
802056,32.61398
802057,83.19816
802058,33.237125
802059,74.97405
802060,56.197308
802061,73.84914
802062,46.621414
802063,24.863853
802064,37.288635
802065,6.502203
802066,15.523396
802067,31.312119
802068,39.78505
802069,78.64818
802070,60.84886
802071,80.043526
802072,3.0143511
802073,29.131172
802074,86.4131
802075,68.31272
802076,76.826385
802077,30.706415
802078,68.83995
802079,23.795576
802080,6.133897
802081,51.092625
802082,19.916405
802083,46.419518
802084,47.15395
802085,39.980797
802086,87.62471
802087,34.270687
802088,57.07962
802089,72.01646
802090,28.049421
802091,66.300804
802092,39.827652
802093,38.883495
802094,51.75415
802095,54.56733
802096,21.7083
802097,17.401272
802098,54.252613
802099,32.118
802100,35.280872
802101,2.915494
802102,41.099716
802103,4.4226933
802104,3.6706834
802105,6.5647893
802106,12.609423
802107,32.383907
802108,17.093618
802109,1.194071
802110,5.0155835
802111,93.67222
802112,14.8411
802113,74.87874
802114,57.822292
802115,79.35477
802116,30.29205
802117,26.33843
802118,73.20472
802119,24.29795
802120,50.701786
802121,94.1567
802122,57.672337
802123,45.541992
802124,42.901333
802125,58.42521
802126,33.43251
802127,89.71299
802128,24.017738
802129,62.089634
802130,3.287833
802131,77.03191
802132,33.913864
802133,12.209229
802134,45.020775
802135,79.266235
802136,83.55014
802137,62.731926
802138,34.062218
802139,19.784319
802140,40.101315
802141,9.863254
802142,39.125755
802143,25.748756
802144,38.377476
802145,36.15734
802146,47.07616
802147,68.72879
802148,71.03386
802149,93.49952
802150,47.15471
802151,65.848816
802152,83.331985
802153,73.85376
802154,67.376366
802155,21.19381
802156,29.206144
802157,37.50025
802158,4.1202474
802159,25.840937
802160,16.79629
802161,68.71512
802162,40.93217
802163,61.107048
802164,31.591192
802165,80.81604
802166,75.11053
802167,40.964
802168,18.740236
802169,25.142635
802170,64.64681
802171,43.148277
802172,84.37501
802173,18.08169
802174,39.321114
802175,52.528183
802176,69.60562
802177,82.25009
802178,32.94706
802179,3.7857494
802180,5.818777
802181,31.898169
802182,45.3727
802183,49.71424
802184,78.990906
802185,16.247202
802186,58.02566
802187,64.253204
802188,44.41098
802189,64.91551
802190,83.773476
802191,4.6888213
802192,46.58931
802193,14.298317
802194,5.205636
802195,24.378777
802196,45.473564
802197,55.49379
802198,40.61969
802199,89.01572
802200,25.074402
802201,42.959698
802202,21.702488
802203,88.06153
802204,45.53587
802205,72.36916
802206,41.110703
802207,37.28808
802208,68.35623
802209,19.872435
802210,10.448354
802211,62.980415
802212,22.716372
802213,49.258476
802214,4.4589434
802215,13.673963
802216,32.98358
802217,30.080194
802218,9.465744
802219,48.206196
802220,55.461296
802221,23.390804
802222,80.08399
802223,73.63293
802224,37.051926
802225,33.29659
802226,59.196518
802227,29.986128
802228,18.90449
802229,78.89669
802230,49.518044
802231,45.59444
802232,87.26868
802233,55.67188
802234,58.644333
802235,52.164055
802236,18.200214
802237,19.65692
802238,75.36192
802239,5.5239253
802240,18.581375
802241,81.711395
802242,55.26619
802243,54.89856
802244,19.599863
802245,63.909767
802246,48.438557
802247,43.474884
802248,54.204453
802249,80.155914
802250,58.829685
802251,57.953358
802252,84.061424
802253,58.535534
802254,36.07424
802255,10.043982
802256,27.907356
802257,58.26086
802258,87.94057
802259,67.83324
802260,45.626713
802261,85.44499
802262,76.363976
802263,15.892208
802264,60.276917
802265,82.432205
802266,29.427485
802267,42.870594
802268,88.14511
802269,18.463915
802270,71.40406
802271,27.113684
802272,38.266468
802273,7.5236382
802274,64.80425
802275,78.866486
802276,38.027996
802277,67.03604
802278,0.64456075
802279,2.973892
802280,5.8485265
802281,66.74717
802282,57.971397
802283,28.052206
802284,8.282272
802285,83.264336
802286,47.16473
802287,45.20989
802288,35.872154
802289,40.837234
802290,33.737217
802291,47.53968
802292,41.99419
802293,62.036777
802294,77.00086
802295,79.86026
802296,41.744896
802297,20.752249
802298,37.58911
802299,63.77918
802300,39.214344
802301,31.804333
802302,47.437363
802303,46.153934
802304,0.89648885
802305,19.856878
802306,38.393555
802307,61.632553
802308,58.07277
802309,33.31279
802310,7.432573
802311,38.72191
802312,44.624203
802313,22.601732
802314,84.2612
802315,67.7109
802316,14.126436
802317,30.58635
802318,66.62709
802319,84.45362
802320,42.49181
802321,72.514626
802322,8.343167
802323,54.527115
802324,61.317707
802325,79.95102
802326,38.746002
802327,98.10486
802328,49.552193
802329,79.83975
802330,46.282642
802331,63.086426
802332,82.28186
802333,3.0244164
802334,45.843185
802335,78.588875
802336,81.10536
802337,50.068275
802338,29.377558
802339,27.360731
802340,7.3086395
802341,48.109867
802342,22.104685
802343,29.55535
802344,27.640001
802345,63.119244
802346,48.974827
802347,75.61027
802348,5.7629967
802349,71.13507
802350,27.689037
802351,49.88328
802352,40.540405
802353,38.524837
802354,9.632165
802355,87.55513
802356,15.791608
802357,40.541584
802358,58.937664
802359,79.88182
802360,51.21566
802361,22.00851
802362,50.994205
802363,36.529694
802364,47.31247
802365,38.783596
802366,68.66152
802367,45.527607
802368,76.901085
802369,75.11547
802370,17.09862
802371,42.24483
802372,48.939716
802373,36.309628
802374,65.5308
802375,44.87597
802376,67.641785
802377,45.82019
802378,74.46945
802379,73.64611
802380,67.28991
802381,10.238917
802382,60.84051
802383,12.859918
802384,10.192003
802385,57.94852
802386,41.16758
802387,40.97698
802388,76.68985
802389,35.901978
802390,38.88088
802391,84.54828
802392,40.845375
802393,49.602158
802394,51.561787
802395,68.68764
802396,67.179634
802397,49.326256
802398,91.963104
802399,40.70935
802400,21.199987
802401,25.37805
802402,64.86586
802403,74.69656
802404,28.130402
802405,68.94847
802406,53.527794
802407,28.084106
802408,32.089363
802409,39.804577
802410,12.956794
802411,37.478123
802412,38.913746
802413,67.95847
802414,65.32093
802415,49.03082
802416,32.91356
802417,85.766304
802418,53.615482
802419,75.512276
802420,77.4768
802421,18.416058
802422,76.59752
802423,46.21528
802424,43.08182
802425,71.45486
802426,89.05528
802427,39.07826
802428,23.034235
802429,72.11522
802430,6.870779
802431,40.911816
802432,17.532597
802433,49.92172
802434,69.43615
802435,69.48066
802436,9.23851
802437,94.359795
802438,73.02731
802439,63.289227
802440,43.413322
802441,73.66727
802442,22.362417
802443,53.652916
802444,77.83909
802445,43.815475
802446,40.822323
802447,74.838974
802448,63.091255
802449,45.016716
802450,55.42329
802451,15.562879
802452,38.16626
802453,18.42274
802454,44.6273
802455,73.62297
802456,79.23927
802457,61.239086
802458,55.917442
802459,68.62751
802460,56.368008
802461,16.148157
802462,93.481316
802463,78.59056
802464,59.86584
802465,24.320345
802466,49.334927
802467,14.995952
802468,78.10329
802469,12.650621
802470,75.35866
802471,44.91264
802472,15.464614
802473,73.609344
802474,62.251236
802475,65.18336
802476,43.03758
802477,13.934048
802478,46.35548
802479,18.255201
802480,6.695162
802481,2.7375934
802482,55.18517
802483,31.293364
802484,20.469076
802485,14.48527
802486,49.069637
802487,14.7715845
802488,9.739492
802489,68.20909
802490,39.64879
802491,63.267406
802492,42.015438
802493,59.33171
802494,41.583244
802495,59.540413
802496,66.25394
802497,57.520058
802498,51.495186
802499,40.60137
802500,28.954863
802501,82.30372
802502,61.269794
802503,64.25531
802504,41.671734
802505,57.05792
802506,57.880142
802507,0.9571283
802508,34.796112
802509,18.06157
802510,1.1152844
802511,42.8292
802512,46.41309
802513,51.869118
802514,44.744846
802515,60.80671
802516,42.25813
802517,79.619804
802518,9.889511
802519,41.066353
802520,51.958267
802521,34.208458
802522,19.687336
802523,74.23276
802524,51.77586
802525,60.054134
802526,60.45942
802527,67.14229
802528,68.792725
802529,37.18014
802530,79.45363
802531,63.138683
802532,36.14135
802533,74.45666
802534,42.791824
802535,51.702923
802536,83.53153
802537,46.445076
802538,64.9054
802539,32.181282
802540,26.12666
802541,69.97151
802542,72.436905
802543,50.15334
802544,59.414574
802545,71.40016
802546,18.864532
802547,4.60396
802548,47.99857
802549,29.153128
802550,51.1756
802551,45.035484
802552,81.44377
802553,47.62748
802554,80.025505
802555,76.03954
802556,53.67956
802557,22.277143
802558,3.8145397
802559,54.365437
802560,33.333443
802561,60.242447
802562,10.024838
802563,36.538757
802564,47.23281
802565,72.24017
802566,51.704643
802567,18.380007
802568,24.686974
802569,41.421844
802570,84.45326
802571,68.59258
802572,59.94643
802573,49.414597
802574,34.61531
802575,29.050697
802576,38.3808
802577,41.49735
802578,40.012596
802579,38.36088
802580,64.26322
802581,38.12121
802582,46.235935
802583,4.0119653
802584,70.926414
802585,9.244255
802586,75.82506
802587,18.146292
802588,79.34291
802589,48.41016
802590,41.934578
802591,61.118248
802592,74.01847
802593,18.100245
802594,88.54981
802595,32.660637
802596,22.87709
802597,47.97261
802598,8.58505
802599,36.266
802600,4.0740857
802601,17.621277
802602,87.17346
802603,7.4125304
802604,74.69475
802605,34.426655
802606,59.306305
802607,77.72904
802608,83.19742
802609,46.267292
802610,57.246212
802611,59.39323
802612,82.43878
802613,55.22664
802614,42.472977
802615,34.622566
802616,47.6369
802617,46.340168
802618,51.391247
802619,43.658386
802620,35.070328
802621,19.499956
802622,34.247124
802623,50.197464
802624,34.928097
802625,2.5667083
802626,11.994092
802627,5.674431
802628,42.228
802629,86.8468
802630,8.422116
802631,39.327507
802632,35.453255
802633,8.570604
802634,76.54225
802635,72.825966
802636,19.547289
802637,41.376987
802638,3.246018
802639,61.32907
802640,39.265907
802641,81.02698
802642,68.24194
802643,33.51188
802644,35.67207
802645,5.4261355
802646,40.902515
802647,76.577255
802648,55.930466
802649,47.153793
802650,61.69628
802651,15.629759
802652,39.261436
802653,82.73264
802654,13.373663
802655,60.689285
802656,73.40355
802657,62.9143
802658,57.8781
802659,54.673317
802660,36.153
802661,86.47987
802662,58.75629
802663,30.17491
802664,19.894432
802665,64.67773
802666,64.223335
802667,63.274723
802668,74.15508
802669,16.47803
802670,25.994118
802671,33.073776
802672,8.904474
802673,69.01539
802674,20.374851
802675,3.7707148
802676,19.01502
802677,34.74514
802678,41.497894
802679,14.502034
802680,39.14718
802681,50.344296
802682,5.713677
802683,11.982108
802684,73.8359
802685,87.16416
802686,35.20363
802687,79.43562
802688,78.835754
802689,15.601375
802690,23.676271
802691,37.9784
802692,30.834435
802693,34.178345
802694,42.757027
802695,45.605133
802696,38.793964
802697,82.33878
802698,71.50516
802699,103.534424
802700,33.083767
802701,68.79904
802702,40.651443
802703,100.58901
802704,9.532487
802705,76.40484
802706,77.31016
802707,38.547222
802708,3.0922701
802709,87.68935
802710,82.16136
802711,3.8436406
802712,28.250393
802713,38.51001
802714,29.36267
802715,22.193436
802716,85.710686
802717,45.26892
802718,45.51506
802719,35.58241
802720,63.839073
802721,4.113556
802722,75.80007
802723,48.41445
802724,62.461437
802725,14.477673
802726,19.345032
802727,51.32548
802728,73.477936
802729,26.604267
802730,66.42655
802731,39.68029
802732,60.197186
802733,42.142193
802734,49.964066
802735,33.363106
802736,38.075726
802737,82.34355
802738,3.2070231
802739,79.071594
802740,2.1178513
802741,21.487225
802742,5.873273
802743,31.170807
802744,57.49393
802745,74.6046
802746,83.14977
802747,7.895597
802748,8.4977665
802749,73.59759
802750,20.997002
802751,73.889435
802752,52.957565
802753,50.804745
802754,19.991201
802755,32.042522
802756,10.257124
802757,40.8174
802758,4.029288
802759,26.23245
802760,89.88144
802761,36.214134
802762,70.31343
802763,67.08246
802764,10.3199
802765,27.830294
802766,41.73365
802767,49.166836
802768,62.214596
802769,6.067274
802770,20.436605
802771,5.4371877
802772,5.296282
802773,48.300854
802774,21.680525
802775,39.5567
802776,36.75405
802777,26.46073
802778,92.05372
802779,76.848404
802780,51.561234
802781,4.270809
802782,43.87796
802783,23.83423
802784,66.73276
802785,24.495241
802786,81.3257
802787,71.93048
802788,100.603874
802789,27.56417
802790,49.94363
802791,83.936295
802792,68.5085
802793,84.60366
802794,49.811275
802795,20.579512
802796,58.900246
802797,45.61865
802798,53.530663
802799,44.041996
802800,12.486042
802801,41.00373
802802,76.71881
802803,40.562843
802804,45.890324
802805,74.69487
802806,39.184383
802807,16.840204
802808,74.447205
802809,12.344099
802810,79.25205
802811,77.68337
802812,51.65371
802813,6.0814476
802814,73.28178
802815,75.90293
802816,21.862833
802817,5.2574515
802818,40.304626
802819,55.72571
802820,7.6144905
802821,15.153264
802822,5.037314
802823,81.86245
802824,64.713005
802825,79.92611
802826,76.079254
802827,77.68029
802828,35.84478
802829,70.47901
802830,73.92994
802831,77.67716
802832,45.642452
802833,47.747753
802834,1.4172024
802835,83.74103
802836,83.930115
802837,54.958874
802838,57.623463
802839,2.0198617
802840,47.70259
802841,69.716255
802842,42.289677
802843,81.664955
802844,36.278233
802845,3.4632134
802846,68.80582
802847,37.49416
802848,52.68003
802849,80.09045
802850,13.114021
802851,14.393918
802852,18.822178
802853,53.500126
802854,61.15867
802855,51.01259
802856,44.162857
802857,66.50201
802858,74.42018
802859,61.776257
802860,19.485498
802861,78.58656
802862,76.78888
802863,31.732662
802864,73.81638
802865,44.150475
802866,47.79482
802867,76.24833
802868,48.851067
802869,54.98876
802870,37.520588
802871,14.924044
802872,5.7883224
802873,3.9416454
802874,52.684296
802875,84.536766
802876,19.674644
802877,60.064884
802878,41.385284
802879,30.64566
802880,32.470886
802881,48.097946
802882,81.36897
802883,54.530975
802884,27.241585
802885,56.34199
802886,46.192142
802887,8.656587
802888,45.42256
802889,48.15074
802890,32.622467
802891,26.381632
802892,38.969776
802893,17.93928
802894,30.862284
802895,63.186527
802896,74.951515
802897,30.3331
802898,44.825283
802899,64.147316
802900,25.956886
802901,62.17254
802902,46.02664
802903,32.580826
802904,47.044167
802905,32.31778
802906,48.45451
802907,30.517426
802908,41.37849
802909,69.84175
802910,62.597675
802911,50.09684
802912,90.76105
802913,49.77055
802914,43.48011
802915,45.630135
802916,55.984898
802917,43.767536
802918,79.28606
802919,48.564342
802920,24.599537
802921,21.821453
802922,28.512043
802923,14.827953
802924,52.37801
802925,43.150745
802926,23.421106
802927,40.23881
802928,42.014046
802929,56.19554
802930,73.40682
802931,82.07819
802932,52.576553
802933,42.573715
802934,67.30101
802935,13.6083355
802936,15.247782
802937,55.096203
802938,20.81818
802939,24.416046
802940,61.069996
802941,48.35474
802942,51.51176
802943,67.81612
802944,6.8658533
802945,43.990856
802946,87.41131
802947,81.31165
802948,71.15875
802949,75.57694
802950,45.76157
802951,31.011608
802952,38.544636
802953,80.40863
802954,80.709564
802955,51.217297
802956,82.82431
802957,45.743374
802958,21.229921
802959,61.68792
802960,45.498985
802961,31.679268
802962,40.75138
802963,64.10126
802964,71.472755
802965,15.206029
802966,47.888897
802967,63.034428
802968,28.439081
802969,44.478
802970,30.404486
802971,24.563251
802972,47.329224
802973,37.922985
802974,19.527239
802975,15.143756
802976,53.51266
802977,84.26155
802978,68.00868
802979,45.582718
802980,46.636993
802981,69.61511
802982,53.7832
802983,30.908411
802984,60.952175
802985,17.97815
802986,66.23818
802987,56.330032
802988,40.386562
802989,56.88334
802990,73.23533
802991,53.910667
802992,29.330492
802993,57.733074
802994,48.785015
802995,13.863249
802996,77.455124
802997,58.55285
802998,88.21969
802999,89.094376
803000,55.732483
803001,42.10062
803002,84.09422
803003,39.943035
803004,45.70931
803005,39.98067
803006,27.398201
803007,39.951557
803008,47.022938
803009,38.83828
803010,46.514896
803011,46.52441
803012,87.14753
803013,49.015526
803014,44.6106
803015,3.9005399
803016,63.448845
803017,66.14053
803018,53.32048
803019,65.67041
803020,6.014444
803021,74.2698
803022,35.54915
803023,21.278715
803024,28.4211
803025,30.829525
803026,6.780368
803027,45.663654
803028,34.204365
803029,-0.4492375
803030,44.229633
803031,5.987439
803032,51.062668
803033,54.134754
803034,15.966739
803035,96.251686
803036,34.029137
803037,73.94362
803038,89.48968
803039,77.85999
803040,87.46484
803041,49.912766
803042,73.25612
803043,76.31534
803044,29.775434
803045,16.238111
803046,17.202291
803047,75.53795
803048,92.36544
803049,21.042355
803050,4.4474564
803051,38.389256
803052,74.17516
803053,65.84583
803054,19.38636
803055,31.84855
803056,54.262672
803057,85.210396
803058,72.98435
803059,46.03999
803060,49.33726
803061,27.27295
803062,32.81123
803063,72.92896
803064,73.47823
803065,2.3264337
803066,83.26914
803067,83.68878
803068,30.7808
803069,16.814524
803070,54.26519
803071,52.811806
803072,60.988346
803073,36.354008
803074,43.72115
803075,36.20754
803076,8.967405
803077,17.169333
803078,52.99374
803079,72.57119
803080,41.904545
803081,19.405954
803082,27.64088
803083,32.76948
803084,39.5388
803085,19.839115
803086,42.767754
803087,61.187046
803088,49.829952
803089,27.981684
803090,7.1802416
803091,59.85065
803092,72.188614
803093,45.81879
803094,19.564886
803095,5.4529257
803096,73.35197
803097,74.21628
803098,77.61843
803099,68.64846
803100,48.147728
803101,35.70102
803102,58.942757
803103,63.33958
803104,25.15339
803105,79.88273
803106,82.815735
803107,68.69463
803108,42.405113
803109,86.60195
803110,48.13829
803111,35.218693
803112,46.152554
803113,19.561226
803114,18.184803
803115,40.998196
803116,40.811527
803117,31.890957
803118,6.5184555
803119,38.064045
803120,43.6092
803121,51.964386
803122,15.6079
803123,26.314814
803124,60.746258
803125,49.721355
803126,18.76458
803127,51.008785
803128,41.563885
803129,24.965937
803130,36.125107
803131,65.02201
803132,33.489666
803133,43.585163
803134,36.06296
803135,29.125357
803136,53.486
803137,81.89493
803138,22.307325
803139,37.18554
803140,53.446453
803141,59.521782
803142,7.9150324
803143,20.878946
803144,39.31431
803145,52.508904
803146,65.06327
803147,64.587776
803148,79.869644
803149,42.555073
803150,24.205809
803151,75.87264
803152,4.660482
803153,46.7539
803154,45.775288
803155,42.62089
803156,32.91985
803157,85.31381
803158,16.453688
803159,59.585747
803160,63.160126
803161,18.78875
803162,50.010525
803163,42.73508
803164,75.23358
803165,34.68862
803166,48.75085
803167,3.803887
803168,81.516174
803169,71.49634
803170,44.824764
803171,57.221027
803172,33.205296
803173,86.58743
803174,28.186674
803175,51.410168
803176,10.084895
803177,72.68939
803178,66.41311
803179,36.378902
803180,97.22565
803181,33.84832
803182,64.50588
803183,98.71455
803184,9.243642
803185,36.710766
803186,6.9136667
803187,21.020756
803188,45.652184
803189,15.263154
803190,34.454727
803191,15.18856
803192,84.97903
803193,78.38701
803194,47.2912
803195,69.63265
803196,67.76947
803197,57.227592
803198,10.07436
803199,29.671398
803200,98.05536
803201,11.925568
803202,43.923546
803203,35.66517
803204,43.81177
803205,82.28438
803206,63.399666
803207,38.32995
803208,40.081917
803209,73.204285
803210,75.73901
803211,27.578445
803212,53.910015
803213,18.61592
803214,2.2809994
803215,45.40621
803216,41.12861
803217,30.517553
803218,42.614883
803219,77.0757
803220,55.630074
803221,77.613014
803222,42.943474
803223,74.22651
803224,12.845988
803225,36.561897
803226,54.253727
803227,43.96612
803228,79.26779
803229,4.693545
803230,59.042168
803231,50.642002
803232,50.738594
803233,7.8232718
803234,61.461075
803235,66.63661
803236,19.060457
803237,44.188534
803238,53.375046
803239,55.080532
803240,79.80809
803241,44.218147
803242,46.192398
803243,4.270849
803244,38.871635
803245,42.223927
803246,74.34893
803247,82.428276
803248,79.01617
803249,50.055676
803250,48.275913
803251,79.64512
803252,75.185905
803253,23.695206
803254,10.119398
803255,41.89285
803256,70.05253
803257,43.789867
803258,81.75716
803259,28.71943
803260,19.913181
803261,46.24563
803262,55.2854
803263,29.43214
803264,40.569496
803265,47.13912
803266,37.858486
803267,22.34654
803268,23.188324
803269,97.51805
803270,53.661404
803271,38.4996
803272,56.282906
803273,46.443012
803274,75.05916
803275,50.385056
803276,5.2787046
803277,78.02037
803278,85.390236
803279,32.77157
803280,38.13609
803281,20.3626
803282,8.336454
803283,28.882915
803284,74.832565
803285,45.134693
803286,34.646286
803287,33.96434
803288,64.95164
803289,40.96449
803290,62.31789
803291,53.107643
803292,39.83286
803293,46.085552
803294,77.01491
803295,29.884724
803296,77.04407
803297,7.644731
803298,11.409384
803299,15.108486
803300,53.10773
803301,63.124702
803302,69.884094
803303,41.108685
803304,34.83869
803305,7.938816
803306,3.2827451
803307,25.9232
803308,33.287704
803309,39.636246
803310,71.29282
803311,68.63283
803312,17.957232
803313,44.617577
803314,42.42769
803315,51.846237
803316,52.707073
803317,3.8763347
803318,17.148546
803319,64.09791
803320,36.74871
803321,61.654728
803322,46.8727
803323,66.17419
803324,15.7339735
803325,75.04631
803326,44.11349
803327,38.612568
803328,8.512625
803329,75.08432
803330,60.36026
803331,27.569069
803332,79.25136
803333,7.832988
803334,79.75629
803335,71.84382
803336,59.95908
803337,82.78891
803338,76.05563
803339,84.61953
803340,78.95921
803341,42.125484
803342,80.015785
803343,90.65375
803344,79.35918
803345,41.528725
803346,48.946022
803347,49.93057
803348,34.554913
803349,43.173393
803350,25.300093
803351,8.818867
803352,62.431686
803353,86.54927
803354,29.009354
803355,52.455055
803356,85.698326
803357,5.322828
803358,40.367233
803359,15.448672
803360,60.325108
803361,12.797675
803362,9.430678
803363,59.835514
803364,61.397537
803365,42.02082
803366,18.515438
803367,77.75069
803368,8.867068
803369,45.159103
803370,70.33638
803371,73.048805
803372,66.67493
803373,2.7636502
803374,31.741848
803375,41.973206
803376,92.455696
803377,50.594715
803378,54.39538
803379,44.464912
803380,76.103386
803381,58.798023
803382,54.638237
803383,58.706165
803384,37.88235
803385,15.911117
803386,5.4992113
803387,13.003994
803388,54.256702
803389,40.359745
803390,73.39186
803391,19.657421
803392,56.148888
803393,79.10992
803394,27.355423
803395,39.03161
803396,98.32883
803397,53.523033
803398,37.798676
803399,38.57304
803400,45.55367
803401,33.404648
803402,29.13966
803403,57.37812
803404,6.076223
803405,2.5447981
803406,15.711433
803407,53.98138
803408,47.628365
803409,38.737972
803410,36.563065
803411,53.1456
803412,51.971657
803413,12.536717
803414,48.43423
803415,74.34227
803416,12.450705
803417,42.246933
803418,27.941782
803419,21.579407
803420,44.491722
803421,26.454496
803422,88.63114
803423,75.44446
803424,15.222825
803425,14.634282
803426,16.051847
803427,69.523415
803428,63.482445
803429,39.29839
803430,9.141403
803431,27.863392
803432,63.5151
803433,33.69157
803434,17.19807
803435,21.732723
803436,42.04238
803437,89.707
803438,60.341682
803439,45.515934
803440,71.0492
803441,55.760464
803442,-0.23643479
803443,66.182724
803444,33.97732
803445,64.493355
803446,80.030396
803447,47.616116
803448,17.6837
803449,23.840801
803450,14.722762
803451,65.258995
803452,55.696583
803453,58.162697
803454,95.03723
803455,18.536888
803456,1.716602
803457,1.6610235
803458,46.87562
803459,76.53717
803460,38.900867
803461,68.67286
803462,48.96769
803463,87.316345
803464,23.669672
803465,24.935904
803466,6.8731437
803467,52.151382
803468,65.11413
803469,15.00374
803470,87.11766
803471,13.099586
803472,12.822846
803473,80.06545
803474,78.5487
803475,75.72816
803476,40.57098
803477,16.362587
