id,Listening_Time_minutes
780393,50.752834
780394,46.559868
780395,27.246313
780396,81.52572
780397,7.3742647
780398,44.643005
780399,41.289696
780400,78.76291
780401,3.7282476
780402,37.976894
780403,55.363213
780404,60.31029
780405,41.917637
780406,82.026344
780407,90.578224
780408,8.33855
780409,3.9311533
780410,38.132236
780411,38.468815
780412,35.681725
780413,51.894634
780414,49.27849
780415,65.56655
780416,89.72702
780417,17.920677
780418,63.07431
780419,1.4191222
780420,22.070385
780421,31.366262
780422,4.524414
780423,50.60096
780424,37.859684
780425,43.157585
780426,47.04357
780427,27.053774
780428,69.99248
780429,83.80556
780430,1.8902433
780431,104.039375
780432,66.55604
780433,28.965826
780434,27.420279
780435,53.766396
780436,61.584755
780437,73.06808
780438,4.86152
780439,84.12974
780440,24.140924
780441,77.28343
780442,54.408073
780443,91.237946
780444,69.153984
780445,7.973163
780446,58.20106
780447,45.795788
780448,39.475193
780449,64.24145
780450,9.391836
780451,78.43646
780452,53.189102
780453,9.420133
780454,53.57973
780455,51.788624
780456,56.08312
780457,60.069683
780458,2.2614813
780459,2.106931
780460,16.124998
780461,34.941944
780462,61.927155
780463,50.07216
780464,16.628448
780465,53.540497
780466,75.82786
780467,87.71395
780468,11.770812
780469,71.41369
780470,39.666157
780471,75.76624
780472,37.526234
780473,34.639896
780474,22.06193
780475,30.802193
780476,16.880783
780477,66.72255
780478,49.931522
780479,15.457319
780480,41.26958
780481,56.030533
780482,67.625854
780483,17.595966
780484,18.555384
780485,14.92563
780486,5.050441
780487,80.988655
780488,39.625645
780489,78.499115
780490,18.017138
780491,59.969933
780492,34.159393
780493,58.85131
780494,67.51858
780495,59.935097
780496,20.982964
780497,29.844866
780498,77.86139
780499,1.7186952
780500,-0.15159543
780501,96.59161
780502,56.81657
780503,27.230534
780504,66.91045
780505,2.4712417
780506,31.687778
780507,61.285393
780508,33.388317
780509,54.799805
780510,24.299511
780511,52.950066
780512,3.2470036
780513,86.433525
780514,44.928658
780515,65.92843
780516,7.687985
780517,33.71496
780518,62.74811
780519,43.657234
780520,89.45435
780521,38.88767
780522,48.404507
780523,16.277401
780524,63.247738
780525,52.103577
780526,64.64114
780527,79.583305
780528,37.08615
780529,6.347115
780530,51.04868
780531,38.597073
780532,4.7068305
780533,49.776535
780534,59.68077
780535,55.959625
780536,44.578674
780537,74.92951
780538,40.27747
780539,91.790436
780540,45.461708
780541,40.372536
780542,60.221035
780543,52.489952
780544,21.551569
780545,17.326147
780546,24.386566
780547,5.815957
780548,32.79266
780549,85.20093
780550,20.181183
780551,50.35304
780552,6.43376
780553,35.39075
780554,1.453485
780555,34.905415
780556,30.78308
780557,80.952225
780558,11.01613
780559,35.571007
780560,76.642105
780561,8.066631
780562,43.404175
780563,48.797882
780564,36.211132
780565,72.75375
780566,69.87417
780567,16.904673
780568,41.926582
780569,31.08494
780570,25.227543
780571,6.054216
780572,19.508093
780573,55.165005
780574,48.912292
780575,9.116973
780576,15.844842
780577,75.237404
780578,73.518486
780579,55.144333
780580,45.104576
780581,64.84306
780582,82.05327
780583,14.677255
780584,66.178696
780585,37.190815
780586,19.882864
780587,56.486847
780588,74.66551
780589,28.037437
780590,36.85009
780591,37.85269
780592,15.235774
780593,40.049908
780594,37.133015
780595,31.740252
780596,50.06004
780597,67.91754
780598,6.0847363
780599,38.9014
780600,91.068794
780601,34.09667
780602,5.9386053
780603,46.31094
780604,31.907509
780605,45.444645
780606,57.13413
780607,16.500797
780608,82.229416
780609,5.9394608
780610,80.279205
780611,20.825394
780612,8.392971
780613,41.5785
780614,30.309471
780615,22.63773
780616,36.414433
780617,42.326576
780618,11.045855
780619,71.51609
780620,67.87528
780621,69.64764
780622,68.39414
780623,16.17082
780624,70.49557
780625,78.626495
780626,89.4682
780627,63.152084
780628,36.886284
780629,27.197348
780630,47.102123
780631,4.057947
780632,26.248175
780633,13.623957
780634,67.24686
780635,87.18888
780636,50.11253
780637,87.43699
780638,46.374126
780639,38.95569
780640,21.025694
780641,24.93723
780642,41.931236
780643,63.237938
780644,69.476105
780645,67.99851
780646,56.52402
780647,47.619507
780648,39.31369
780649,19.258223
780650,34.679886
780651,68.068214
780652,35.403072
780653,15.694526
780654,67.646835
780655,34.23709
780656,64.67923
780657,19.516281
780658,31.798264
780659,25.242779
780660,19.982489
780661,19.732477
780662,32.55028
780663,12.507598
780664,45.087837
780665,65.3944
780666,84.41403
780667,61.394485
780668,41.66114
780669,39.51055
780670,56.45823
780671,86.71853
780672,34.179092
780673,54.79452
780674,49.771362
780675,24.548826
780676,9.59917
780677,49.822697
780678,11.419923
780679,78.51424
780680,71.32178
780681,74.240074
780682,73.03041
780683,72.52469
780684,54.72593
780685,58.57543
780686,57.90532
780687,30.460434
780688,33.49065
780689,20.024767
780690,81.833786
780691,28.502392
780692,80.956375
780693,33.84824
780694,78.77597
780695,75.15393
780696,54.582954
780697,85.294014
780698,65.13314
780699,94.031586
780700,56.893764
780701,65.95862
780702,73.347466
780703,50.637012
780704,91.46189
780705,52.121475
780706,11.505225
780707,72.697395
780708,45.67873
780709,48.179783
780710,50.867615
780711,13.07476
780712,75.895
780713,75.98677
780714,31.048168
780715,35.195538
780716,53.978813
780717,72.27736
780718,2.6178606
780719,60.51741
780720,17.293657
780721,60.46951
780722,43.68214
780723,62.371292
780724,32.91386
780725,69.756966
780726,35.9382
780727,72.88135
780728,23.566595
780729,28.858057
780730,25.576124
780731,26.1628
780732,19.805162
780733,62.312332
780734,43.93305
780735,18.344292
780736,24.105173
780737,54.876534
780738,50.565224
780739,38.161625
780740,49.583027
780741,84.635735
780742,67.44203
780743,26.127068
780744,51.510883
780745,38.43561
780746,77.528435
780747,25.66767
780748,67.84446
780749,72.119255
780750,74.13336
780751,78.13796
780752,74.30931
780753,76.053
780754,11.16022
780755,55.2798
780756,87.20195
780757,61.929943
780758,22.909021
780759,60.455784
780760,49.00364
780761,35.021976
780762,52.489754
780763,88.2701
780764,61.390587
780765,47.465233
780766,49.99835
780767,57.4513
780768,1.2931182
780769,60.841255
780770,37.79637
780771,61.866383
780772,12.186658
780773,25.377707
780774,38.412148
780775,46.049778
780776,46.89397
780777,21.722084
780778,76.95239
780779,30.00954
780780,45.25689
780781,66.39643
780782,48.03106
780783,19.226698
780784,59.60739
780785,57.16258
780786,32.62895
780787,81.06149
780788,18.725523
780789,30.198612
780790,32.470222
780791,36.848038
780792,43.445858
780793,55.422478
780794,64.83252
780795,24.733662
780796,78.5668
780797,46.490273
780798,12.782727
780799,7.991358
780800,88.974915
780801,15.2111
780802,82.823395
780803,38.792713
780804,27.451912
780805,35.463245
780806,35.20282
780807,80.685646
780808,48.722855
780809,51.452225
780810,7.9217796
780811,42.863464
780812,27.499693
780813,29.541384
780814,31.384823
780815,42.002632
780816,78.39295
780817,76.24184
780818,67.45456
780819,80.84001
780820,33.046364
780821,71.56786
780822,9.544329
780823,71.96668
780824,73.324974
780825,85.06533
780826,70.90312
780827,54.02632
780828,43.506134
780829,56.56469
780830,58.935192
780831,104.847694
780832,23.674286
780833,51.5842
780834,84.72907
780835,46.33885
780836,60.19491
780837,66.256805
780838,31.634665
780839,5.5877686
780840,35.969475
780841,56.276325
780842,41.22379
780843,54.855274
780844,34.222637
780845,58.370174
780846,10.254985
780847,53.119026
780848,48.148235
780849,14.486157
780850,83.62595
780851,47.717316
780852,53.889843
780853,69.12208
780854,36.470604
780855,19.399405
780856,6.6466813
780857,57.26412
780858,12.476713
780859,24.816875
780860,82.51394
780861,84.11766
780862,55.41209
780863,27.09784
780864,12.367276
780865,33.45987
780866,17.894176
780867,44.272472
780868,6.891137
780869,44.923878
780870,33.053238
780871,45.831623
780872,27.520428
780873,94.06605
780874,44.94084
780875,60.03326
780876,28.718586
780877,61.828465
780878,53.41887
780879,59.87333
780880,89.665474
780881,96.48634
780882,42.85712
780883,43.11981
780884,21.448957
780885,49.001472
780886,20.35269
780887,21.832651
780888,50.949528
780889,17.32632
780890,92.46766
780891,55.59915
780892,42.979607
780893,45.851486
780894,79.274826
780895,44.589207
780896,75.503624
780897,25.182339
780898,19.207832
780899,42.676456
780900,50.19475
780901,63.638363
780902,52.194828
780903,37.293858
780904,40.57778
780905,14.431923
780906,31.791933
780907,30.383266
780908,39.199894
780909,54.191277
780910,41.973274
780911,34.155884
780912,37.444572
780913,56.099102
780914,31.46041
780915,82.57744
780916,22.043179
780917,62.47763
780918,21.84994
780919,37.252434
780920,71.15128
780921,67.89851
780922,24.500702
780923,79.71463
780924,55.968727
780925,43.50681
780926,30.84082
780927,37.986378
780928,49.068348
780929,3.065704
780930,72.687195
780931,83.334236
780932,21.609486
780933,39.84595
780934,51.325542
780935,35.870087
780936,38.666573
780937,55.252228
780938,85.197586
780939,86.308876
780940,67.293
780941,41.43202
780942,38.9473
780943,72.47028
780944,67.457855
780945,35.457024
780946,44.257767
780947,54.44109
780948,91.57317
780949,33.787987
780950,12.47127
780951,63.58127
780952,82.526276
780953,4.3546557
780954,-0.82191586
780955,46.355885
780956,59.33885
780957,15.579362
780958,7.645577
780959,74.418396
780960,-0.99928963
780961,53.212944
780962,65.586555
780963,62.801163
780964,25.903015
780965,11.767803
780966,34.235714
780967,37.60559
780968,71.61425
780969,35.914085
780970,44.070854
780971,42.436867
780972,34.681667
780973,47.18193
780974,53.855663
780975,39.259724
780976,72.20256
780977,43.25681
780978,21.564156
780979,37.42303
780980,64.127815
780981,46.186676
780982,46.188957
780983,78.62216
780984,39.224052
780985,41.43973
780986,53.689716
780987,35.923462
780988,41.86638
780989,15.231772
780990,20.904358
780991,9.909505
780992,11.093068
780993,57.431396
780994,58.917797
780995,80.80463
780996,96.59549
780997,53.58218
780998,103.772125
780999,43.866276
781000,38.811348
781001,19.512411
781002,56.737972
781003,98.28802
781004,48.659424
781005,39.523823
781006,56.904495
781007,29.409468
781008,32.41594
781009,47.06772
781010,9.191283
781011,30.558794
781012,82.62466
781013,78.200485
781014,75.311195
781015,45.316597
781016,56.075134
781017,43.603077
781018,21.559446
781019,15.51357
781020,24.61559
781021,48.685253
781022,73.309685
781023,41.7877
781024,6.7439737
781025,69.04005
781026,68.65075
781027,76.98211
781028,22.676329
781029,24.454243
781030,18.167662
781031,67.851585
781032,24.297855
781033,85.27293
781034,42.580833
781035,51.381626
781036,67.71484
781037,39.751698
781038,66.610855
781039,7.1312175
781040,47.979233
781041,17.703224
781042,66.84423
781043,81.07185
781044,101.08234
781045,74.459915
781046,45.476868
781047,27.19741
781048,0.16442838
781049,25.10382
781050,77.68381
781051,65.11937
781052,72.45009
781053,16.231497
781054,45.095978
781055,56.304348
781056,77.99425
781057,45.208252
781058,86.15623
781059,68.269936
781060,45.080357
781061,9.705656
781062,68.01075
781063,78.1459
781064,8.719818
781065,23.287125
781066,41.722485
781067,47.526623
781068,44.665726
781069,62.989143
781070,75.52218
781071,72.87587
781072,65.782906
781073,50.151634
781074,35.134552
781075,8.035787
781076,28.392557
781077,3.2477798
781078,6.422938
781079,47.351234
781080,33.72003
781081,15.963501
781082,5.7865143
781083,39.403053
781084,5.34563
781085,20.844181
781086,12.045197
781087,67.005516
781088,33.627888
781089,43.137363
781090,69.91474
781091,71.46285
781092,55.098343
781093,52.677223
781094,65.91635
781095,17.736916
781096,14.858117
781097,30.65397
781098,18.187721
781099,33.733086
781100,75.58865
781101,30.247395
781102,77.97119
781103,47.349464
781104,12.3718605
781105,38.926186
781106,83.20989
781107,27.989649
781108,33.435314
781109,53.550278
781110,71.06769
781111,1.7325444
781112,35.750965
781113,9.210449
781114,15.0577965
781115,59.22193
781116,89.2075
781117,31.258224
781118,55.63498
781119,57.252728
781120,9.71049
781121,55.46232
781122,42.36896
781123,26.445292
781124,5.401816
781125,17.558802
781126,48.204716
781127,59.891056
781128,50.799934
781129,77.00352
781130,67.515015
781131,6.4262004
781132,65.09535
781133,54.014362
781134,31.921343
781135,86.63597
781136,44.598774
781137,71.39457
781138,48.366383
781139,19.882397
781140,84.340614
781141,39.493443
781142,75.01428
781143,31.15658
781144,83.613205
781145,60.668377
781146,50.39315
781147,9.8876295
781148,12.143292
781149,72.93375
781150,98.35487
781151,29.467262
781152,46.535828
781153,77.87687
781154,23.89618
781155,82.536606
781156,20.211079
781157,74.48827
781158,32.6696
781159,44.280727
781160,75.72817
781161,105.591415
781162,56.91805
781163,67.20394
781164,81.95911
781165,9.627483
781166,20.077482
781167,35.68584
781168,68.83944
781169,54.24293
781170,22.489202
781171,16.583773
781172,60.652843
781173,43.773094
781174,76.58343
781175,69.11854
781176,81.22556
781177,33.62968
781178,68.89871
781179,47.884785
781180,5.222383
781181,69.426956
781182,17.063341
781183,42.52221
781184,96.86872
781185,60.08909
781186,61.225742
781187,98.570496
781188,37.093918
781189,1.3250148
781190,46.09149
781191,18.14644
781192,55.80603
781193,13.443985
781194,62.521477
781195,17.214779
781196,50.646313
781197,14.674431
781198,49.293823
781199,45.815456
781200,17.189383
781201,3.3786912
781202,86.77306
781203,50.028217
781204,14.4952965
781205,34.547577
781206,36.659466
781207,74.03308
781208,20.26947
781209,17.706976
781210,39.41879
781211,33.794262
781212,18.771461
781213,27.189966
781214,55.051243
781215,39.556965
781216,31.580345
781217,75.99237
781218,59.770237
781219,19.106407
781220,4.2322173
781221,17.534142
781222,78.55221
781223,42.126717
781224,95.64646
781225,38.165504
781226,5.7735834
781227,42.713642
781228,26.334818
781229,46.726723
781230,84.26648
781231,67.54011
781232,29.142387
781233,40.144638
781234,22.975649
781235,73.748146
781236,53.8483
781237,38.483154
781238,20.670532
781239,40.038353
781240,22.381304
781241,37.612118
781242,78.1244
781243,46.050014
781244,68.75742
781245,66.41195
781246,56.509613
781247,69.00125
781248,38.66305
781249,61.26751
781250,15.787428
781251,24.217844
781252,53.57629
781253,21.884066
781254,21.980808
781255,21.52202
781256,64.864075
781257,56.442806
781258,15.423017
781259,17.737602
781260,37.397945
781261,66.16668
781262,54.87207
781263,17.97728
781264,85.110725
781265,65.94986
781266,7.527134
781267,66.3112
781268,49.979366
781269,21.341173
781270,43.485703
781271,41.610622
781272,16.220465
781273,5.627028
781274,43.723125
781275,77.09734
781276,71.826866
781277,46.701317
781278,38.02872
781279,81.31475
781280,42.176147
781281,29.732132
781282,48.67778
781283,72.21386
781284,77.27222
781285,37.827347
781286,41.781048
781287,73.10485
781288,10.524419
781289,22.020256
781290,47.33008
781291,73.12909
781292,29.88348
781293,62.436443
781294,33.593853
781295,20.486101
781296,21.87206
781297,20.302881
781298,70.99291
781299,71.89887
781300,34.613117
781301,80.69157
781302,74.670105
781303,23.740557
781304,64.54145
781305,36.627953
781306,43.815105
781307,63.100445
781308,58.96387
781309,78.17503
781310,67.04322
781311,28.407991
781312,18.646788
781313,19.854029
781314,47.936577
781315,19.922052
781316,39.46315
781317,48.778545
781318,66.768875
781319,91.86379
781320,10.971269
781321,67.89008
781322,15.628706
781323,4.43958
781324,78.938736
781325,45.225773
781326,54.93016
781327,20.343555
781328,78.93256
781329,83.13053
781330,28.012348
781331,17.43405
781332,23.95166
781333,55.78252
781334,62.289543
781335,5.632819
781336,32.130966
781337,63.836163
781338,45.188587
781339,81.58853
781340,28.491007
781341,24.896397
781342,76.45625
781343,57.649357
781344,38.4654
781345,79.209564
781346,52.70782
781347,79.79393
781348,48.53353
781349,42.967335
781350,98.31095
781351,35.72562
781352,9.27553
781353,23.174812
781354,65.86041
781355,21.25184
781356,31.41076
781357,12.582126
781358,28.49814
781359,35.435825
781360,14.021172
781361,24.40741
781362,65.24862
781363,58.363056
781364,61.21346
781365,23.198532
781366,79.89207
781367,37.209023
781368,17.1728
781369,83.75109
781370,56.368637
781371,64.37126
781372,40.04755
781373,49.99496
781374,38.950584
781375,7.2122827
781376,23.123882
781377,42.120483
781378,74.81701
781379,74.267715
781380,67.57304
781381,68.878
781382,58.981865
781383,69.13391
781384,73.54245
781385,18.336445
781386,76.98891
781387,36.342175
781388,35.703957
781389,55.79868
781390,64.04963
781391,85.03576
781392,12.266615
781393,36.272045
781394,52.810677
781395,74.19695
781396,16.554497
781397,4.4750376
781398,96.388054
781399,64.18896
781400,34.921085
781401,33.38827
781402,65.31165
781403,20.550058
781404,43.456882
781405,60.853092
781406,27.909473
781407,41.428673
781408,49.83684
781409,50.697994
781410,30.316607
781411,76.05141
781412,30.030476
781413,66.735565
781414,30.579626
781415,15.2773
781416,88.924706
781417,59.492596
781418,18.791227
781419,10.549688
781420,53.31127
781421,33.27929
781422,45.49072
781423,19.775524
781424,42.12487
781425,10.967482
781426,77.36577
781427,39.223434
781428,20.230806
781429,24.991453
781430,77.17092
781431,81.38187
781432,75.83404
781433,40.51297
781434,34.33014
781435,5.658203
781436,11.488215
781437,68.72477
781438,70.518974
781439,53.46297
781440,16.2933
781441,49.822556
781442,67.43153
781443,60.028828
781444,34.58504
781445,7.93253
781446,82.93741
781447,16.454245
781448,79.285065
781449,74.7716
781450,86.971275
781451,75.95087
781452,39.429897
781453,48.145035
781454,2.8965807
781455,29.169239
781456,52.532173
781457,62.8442
781458,33.600643
781459,11.547095
781460,42.76366
781461,70.45829
781462,13.41746
781463,27.301073
781464,11.450296
781465,30.879246
781466,83.6473
781467,83.232346
781468,18.040255
781469,55.327385
781470,25.1855
781471,27.017477
781472,43.89094
781473,52.660316
781474,17.339966
781475,80.73539
781476,5.4949713
781477,19.533112
781478,29.462278
781479,75.461266
781480,55.237427
781481,46.15203
781482,25.521784
781483,27.412813
781484,35.087498
781485,82.28829
781486,60.126392
781487,66.090004
781488,61.981052
781489,12.242934
781490,41.29615
781491,23.811758
781492,29.808012
781493,35.15365
781494,29.930452
781495,34.047832
781496,42.028477
781497,13.882606
781498,20.697716
781499,9.226261
781500,75.15188
781501,44.80851
781502,40.99882
781503,71.37417
781504,33.287663
781505,66.80578
781506,52.497944
781507,68.44058
781508,41.072292
781509,76.53359
781510,9.6863575
781511,41.827534
781512,71.40373
781513,16.972263
781514,52.600357
781515,26.294344
781516,66.76886
781517,74.95461
781518,50.812824
781519,34.81583
781520,39.848045
781521,93.28798
781522,15.941474
781523,22.167427
781524,58.119965
781525,38.520847
781526,38.64066
781527,55.946037
781528,13.21189
781529,65.40383
781530,8.820281
781531,80.341484
781532,19.302254
781533,92.0183
781534,43.27516
781535,4.4601374
781536,37.797977
781537,2.4234898
781538,10.539695
781539,85.02677
781540,19.186733
781541,100.05509
781542,22.478548
781543,21.753143
781544,48.95416
781545,42.561337
781546,2.8816347
781547,42.884026
781548,34.912163
781549,77.290276
781550,73.90858
781551,47.366863
781552,78.499626
781553,2.6481662
781554,63.33029
781555,81.90046
781556,19.400951
781557,98.52695
781558,22.602356
781559,43.241882
781560,55.727283
781561,59.08096
781562,38.792305
781563,5.848634
781564,56.63788
781565,1.6921118
781566,75.2901
781567,5.3848605
781568,73.287674
781569,9.560871
781570,59.42792
781571,47.141132
781572,68.53486
781573,43.80558
781574,45.325287
781575,27.906319
781576,25.371927
781577,51.92959
781578,21.835697
781579,79.30175
781580,71.95316
781581,62.199627
781582,52.6214
781583,21.62648
781584,38.905712
781585,53.262363
781586,40.622593
781587,33.653942
781588,52.00871
781589,6.349165
781590,63.79078
781591,58.554394
781592,16.45318
781593,34.602154
781594,56.782562
781595,72.18568
781596,45.026134
781597,81.20969
781598,72.49011
781599,52.592045
781600,37.3219
781601,90.28405
781602,59.511215
781603,80.235466
781604,14.097562
781605,48.26882
781606,39.891544
781607,21.660522
781608,45.671566
781609,6.032242
781610,13.926323
781611,59.66278
781612,43.876347
781613,53.21708
781614,90.15447
781615,38.658066
781616,48.435406
781617,19.395702
781618,29.330862
781619,74.02508
781620,32.601696
781621,10.425008
781622,70.22368
781623,3.4278185
781624,19.171455
781625,45.001083
781626,75.430016
781627,60.80865
781628,67.251564
781629,49.48286
781630,41.47886
781631,21.136349
781632,48.14148
781633,82.60515
781634,0.86158806
781635,40.444637
781636,29.346651
781637,29.165611
781638,20.55467
781639,79.245995
781640,41.0169
781641,54.657543
781642,25.083166
781643,90.6201
781644,29.261078
781645,81.09088
781646,23.283028
781647,57.607983
781648,63.624813
781649,9.93163
781650,32.222637
781651,58.403763
781652,35.28772
781653,50.040874
781654,8.73671
781655,10.562882
781656,51.76696
781657,31.33836
781658,28.32426
781659,24.688831
781660,71.96591
781661,38.932983
781662,66.702415
781663,46.34747
781664,81.034676
781665,9.552352
781666,61.472233
781667,71.202835
781668,24.899387
781669,24.58601
781670,48.988155
781671,40.110912
781672,28.453402
781673,54.445724
781674,48.700813
781675,40.248817
781676,81.84314
781677,75.41076
781678,74.11439
781679,48.774143
781680,47.12083
781681,39.001972
781682,23.778728
781683,10.197328
781684,13.632204
781685,60.666664
781686,69.197975
781687,62.377575
781688,46.13025
781689,60.37136
781690,45.88688
781691,24.566689
781692,63.961464
781693,11.8761215
781694,49.965107
781695,14.813619
781696,30.193357
781697,43.85973
781698,39.9728
781699,9.39015
781700,67.87384
781701,49.445526
781702,67.655174
781703,73.36182
781704,64.55527
781705,22.709497
781706,40.78856
781707,15.442044
781708,44.711506
781709,14.661062
781710,35.375984
781711,31.371311
781712,60.490192
781713,19.746668
781714,32.06268
781715,48.684666
781716,16.397127
781717,69.34883
781718,61.018955
781719,80.997665
781720,22.415901
781721,41.642574
781722,32.120396
781723,45.26973
781724,36.107613
781725,22.98056
781726,33.164112
781727,79.889694
781728,45.804142
781729,22.280636
781730,37.39862
781731,17.074337
781732,63.623013
781733,72.38772
781734,44.59618
781735,67.9157
781736,8.893165
781737,79.716354
781738,32.67956
781739,8.374463
781740,40.46025
781741,5.284822
781742,46.072792
781743,43.332672
781744,42.502075
781745,82.02365
781746,54.23641
781747,13.133844
781748,8.156507
781749,62.68991
781750,77.81822
781751,30.447725
781752,18.444895
781753,11.782528
781754,60.29486
781755,24.567379
781756,29.18068
781757,44.900784
781758,42.254875
781759,55.435795
781760,35.614647
781761,89.3766
781762,60.000004
781763,68.2156
781764,39.696533
781765,31.703094
781766,60.906334
781767,76.620964
781768,37.129982
781769,74.34382
781770,26.86149
781771,4.724999
781772,6.543352
781773,45.668385
781774,57.322266
781775,58.97073
781776,12.821646
781777,17.889042
781778,43.565964
781779,83.081055
781780,95.43349
781781,31.040426
781782,24.545925
781783,48.141254
781784,28.822937
781785,69.07845
781786,47.937508
781787,51.571117
781788,81.86567
781789,76.9152
781790,59.039173
781791,19.069353
781792,11.244192
781793,60.72143
781794,74.08821
781795,-0.21450822
781796,25.469904
781797,35.684868
781798,39.189945
781799,36.688164
781800,90.328
781801,69.22953
781802,80.75567
781803,33.495888
781804,40.46316
781805,68.83325
781806,69.95328
781807,45.62885
781808,27.064905
781809,82.634705
781810,44.626358
781811,3.3940096
781812,74.19439
781813,41.837795
781814,82.32001
781815,21.204237
781816,30.931166
781817,50.027187
781818,66.377594
781819,31.248018
781820,50.99377
781821,41.83705
781822,56.99056
781823,58.183197
781824,12.407877
781825,47.58101
781826,75.58975
781827,40.099834
781828,66.322784
781829,16.508154
781830,23.497778
781831,58.681377
781832,5.5132008
781833,14.756483
781834,43.169483
781835,72.724174
781836,41.542393
781837,89.61565
781838,74.40426
781839,83.32979
781840,6.523186
781841,25.84663
781842,71.99561
781843,62.29524
781844,61.840652
781845,27.425219
781846,77.98546
781847,33.054718
781848,10.801472
781849,90.21603
781850,45.68258
781851,59.46977
781852,63.331253
781853,15.847319
781854,71.63111
781855,46.545155
781856,45.657
781857,42.549057
781858,14.909924
781859,42.82702
781860,41.93124
781861,4.909058
781862,65.014626
781863,34.44619
781864,22.709265
781865,21.160713
781866,48.1083
781867,77.68061
781868,84.153786
781869,35.39009
781870,46.336502
781871,41.804623
781872,45.147987
781873,83.63563
781874,78.23264
781875,32.334694
781876,48.890335
781877,6.107555
781878,68.9513
781879,17.532476
781880,16.073019
781881,27.824167
781882,69.06373
781883,58.50464
781884,46.239475
781885,39.49734
781886,36.144184
781887,103.90859
781888,9.277297
781889,19.228258
781890,4.715948
781891,3.1165445
781892,89.31124
781893,49.941273
781894,42.01797
781895,79.72263
781896,33.43726
781897,69.69266
781898,47.588203
781899,29.386932
781900,81.01245
781901,39.745056
781902,54.06116
781903,59.534573
781904,47.359623
781905,29.32151
781906,36.915375
781907,15.324657
781908,81.87606
781909,79.92175
781910,36.384403
781911,86.61191
781912,31.480076
781913,97.88114
781914,34.84393
781915,76.21398
781916,46.909676
781917,28.068771
781918,71.94176
781919,30.397997
781920,36.77194
781921,43.88567
781922,46.669827
781923,58.1643
781924,19.344593
781925,41.7917
781926,69.61758
781927,18.151016
781928,43.665234
781929,81.66871
781930,36.743835
781931,56.071514
781932,37.890785
781933,5.819616
781934,45.888832
781935,45.028973
781936,23.180565
781937,82.80575
781938,50.602226
781939,88.14837
781940,35.4026
781941,21.77736
781942,29.467232
781943,64.0417
781944,72.83101
781945,20.278194
781946,41.59294
781947,68.1846
781948,18.033367
781949,26.979609
781950,40.45303
781951,46.907127
781952,45.92871
781953,5.9935923
781954,20.6759
781955,79.27913
781956,32.547733
781957,70.673706
781958,56.04558
781959,11.148139
781960,40.130985
781961,51.986633
781962,71.17045
781963,16.286802
781964,73.63001
781965,45.90546
781966,24.742676
781967,7.5236526
781968,41.12166
781969,70.1833
781970,18.41084
781971,45.799038
781972,8.964837
781973,4.1701765
781974,46.137737
781975,30.519043
781976,16.538862
781977,61.53979
781978,50.03744
781979,63.865936
781980,79.621346
781981,33.58988
781982,66.62068
781983,49.86905
781984,36.85383
781985,30.956331
781986,34.24965
781987,22.207178
781988,54.811108
781989,49.34218
781990,41.310772
781991,52.27609
781992,38.0521
781993,37.618385
781994,78.754265
781995,76.91998
781996,47.57619
781997,58.168552
781998,57.787052
781999,32.45533
782000,19.526213
782001,70.73568
782002,54.13259
782003,36.12281
782004,41.85932
782005,31.773449
782006,9.819444
782007,68.37937
782008,26.739975
782009,37.8314
782010,40.647106
782011,50.61552
782012,71.353455
782013,43.88907
782014,5.5873723
782015,32.198578
782016,30.890093
782017,75.5856
782018,25.102266
782019,33.87453
782020,55.519886
782021,19.322319
782022,54.28055
782023,70.821434
782024,25.689713
782025,20.977613
782026,18.227623
782027,18.093433
782028,19.912321
782029,32.202316
782030,15.727122
782031,5.1737766
782032,34.491436
782033,31.716742
782034,108.43793
782035,80.71782
782036,84.121025
782037,49.754948
782038,3.2682486
782039,21.429462
782040,42.277054
782041,70.367775
782042,102.60548
782043,55.962543
782044,42.67488
782045,53.809704
782046,46.18413
782047,75.477196
782048,4.712201
782049,19.681477
782050,16.356903
782051,55.49033
782052,76.04577
782053,66.70632
782054,29.056595
782055,1.8907771
782056,70.73335
782057,59.99494
782058,72.712036
782059,60.014904
782060,7.7365704
782061,50.190765
782062,48.954826
782063,71.336784
782064,65.42246
782065,13.076273
782066,33.710205
782067,36.051506
782068,14.551482
782069,58.329857
782070,53.881424
782071,9.340464
782072,77.8214
782073,72.82327
782074,45.142933
782075,76.54078
782076,67.53809
782077,21.68813
782078,51.671005
782079,85.52921
782080,27.355291
782081,45.465378
782082,33.78064
782083,85.81821
782084,12.587708
782085,92.56432
782086,14.139723
782087,23.259878
782088,15.012074
782089,36.836296
782090,19.91096
782091,62.565174
782092,32.604504
782093,40.560356
782094,46.424248
782095,42.761803
782096,69.22095
782097,80.80685
782098,37.51768
782099,5.890574
782100,43.720367
782101,86.885414
782102,65.52116
782103,58.120773
782104,31.074121
782105,23.457644
782106,43.223816
782107,55.870415
782108,5.1552234
782109,18.90225
782110,36.45813
782111,53.49623
782112,40.233532
782113,24.722668
782114,60.705265
782115,67.583954
782116,46.561504
782117,31.887623
782118,73.25457
782119,68.93116
782120,40.203854
782121,31.233545
782122,24.374851
782123,32.062298
782124,30.593376
782125,16.62338
782126,16.70331
782127,63.781563
782128,95.126465
782129,75.352
782130,77.33733
782131,50.85764
782132,64.34467
